Local time,Open,High,Low,Close,Volume
21.11.2021,33567,33641,27910,31025,4.9838000000000005
22.11.2021,31023,34255,29924,33782,5.4724
23.11.2021,33759,36511,33353,35918,5.1334
24.11.2021,35919,40373,35770,39717,5.661400000000001
25.11.2021,39716,41967,36586,40051,5.421400000000001
26.11.2021,40054,41423,38765,40849,2.0209999999999995
27.11.2021,40846,41436,34889,38005,2.385
28.11.2021,38013,39026,30288,33927,5.541600000000001
29.11.2021,33971,36588,32482,34664,2.4001999999999994
30.11.2021,34664,37370,32340,37235,2.2459
01.12.2021,37237,40074,36732,38726,2.0583
02.12.2021,38720,39650,34384,36236,44894.1693
03.12.2021,36234,37919,35524,35918,94128.556
04.12.2021,35918,36816,33832,36485,82073.8182
05.12.2021,36546,37405,34755,36206,125384.5403
06.12.2021,36206,37830,36054,36456,127534.57459999998
07.12.2021,36456,36765,33383,34882,113758.02930000004
08.12.2021,34878,35647,30959,31182,114972.9094
09.12.2021,31186,33831,28778,33302,111774.03679999996
10.12.2021,33301,33603,31416,32345,69480.0204
11.12.2021,32342,33059,30935,31888,67653.7825
12.12.2021,31889,34856,31655,32656,1.2676
13.12.2021,32611,32808,30813,31994,1.4439999999999995
14.12.2021,31988,32918,29207,30978,1.6944
15.12.2021,30977,33315,29876,33224,1.7309
16.12.2021,33224,38605,31974,34612,2.0188
17.12.2021,34604,35332,32832,34674,0.8599000000000001
18.12.2021,34674,34771,32184,32549,0.8402999999999998
19.12.2021,32634,34682,32312,33640,1.5511999999999997
20.12.2021,33640,35984,33432,35664,1.4965
21.12.2021,35663,37432,35382,37272,1.3818
22.12.2021,37273,38724,36197,37662,1.9686
23.12.2021,37661,38328,36608,37835,1.553
24.12.2021,37834,40936,37698,40068,1.0024000000000002
25.12.2021,40065,40486,37383,38539,1.3078
26.12.2021,38538,44779,38042,44662,1.4981000000000002
27.12.2021,44662,48184,44273,47272,1.7643999999999995
28.12.2021,47221,47332,43706,44978,1.5137
29.12.2021,44933,48636,44000,46863,1.3804999999999998
30.12.2021,46881,48890,46250,47907,1.6213
31.12.2021,47908,48155,46242,47136,1.0969000000000004
01.01.2022,47135,49644,46896,48808,1.1104
02.01.2022,48808,49280,45891,48160,1.7044
03.01.2022,48163,50545,47031,48535,1.9199
04.01.2022,48535,52597,48492,52343,1.8381
05.01.2022,52339,52512,50859,51991,1.2111
06.01.2022,51991,56285,50731,55591,1.4887
07.01.2022,55595,57452,55028,56483,0.7571999999999999
08.01.2022,56485,58305,53977,57300,1.8219
09.01.2022,57324,57619,47598,54884,2.0416000000000003
10.01.2022,54884,54982,44905,47932,3.3203
11.01.2022,47935,51374,46990,48714,2.3189
12.01.2022,48720,52038,48027,48052,1.9379
13.01.2022,48052,48794,44122,45628,2.5598
14.01.2022,45628,48302,45037,46802,1.41
15.01.2022,46801,46808,42990,45178,2.5918
16.01.2022,45208,49496,44825,48809,1.7732
17.01.2022,48810,50199,47048,47398,1.7699
18.01.2022,47397,52595,47341,50898,1.7233
19.01.2022,50898,51757,47461,47872,2.1108
20.01.2022,47879,49429,46276,49008,1.9635
21.01.2022,49009,49338,47047,48550,1.1942
22.01.2022,48550,51302,48467,50047,1.4964
23.01.2022,50042,51951,49300,51834,1.5539
24.01.2022,51834,54781,51398,54267,1.4879000000000004
25.01.2022,54265,57340,53001,56888,1.7425
26.01.2022,56883,57870,54268,57564,2.0765
27.01.2022,57563,58100,55025,56920,1.6924
28.01.2022,56921,61722,56056,60239,1.9262
29.01.2022,61031,61625,60494,60899,0.4373
30.01.2022,60220,60696,54677,56365,2.0313000000000003
31.01.2022,56367,56910,53227,56340,1.9064
01.02.2022,56340,58284,54132,57707,2.1488
02.02.2022,57705,60059,57021,57449,1.8791000000000004
03.02.2022,57450,59419,56255,58361,1.6208
04.02.2022,58359,59820,57803,58500,0.9143
05.02.2022,58500,58770,55504,57773,1.3599
06.02.2022,57773,58381,54202,54509,1.9346
07.02.2022,54509,55797,52961,54400,1.9921
08.02.2022,54402,57166,53160,54004,1.7026999999999997
09.02.2022,54003,54180,50405,51942,1.9813
10.02.2022,51949,54252,51205,53956,2.1494
11.02.2022,53960,56218,53951,55854,0.9962
12.02.2022,55854,56564,54692,54792,1.1276999999999997
13.02.2022,54789,58357,54774,57200,1.696
14.02.2022,57192,59394,57022,58621,1.9181
15.02.2022,58621,59785,56876,58917,2.0956
16.02.2022,58919,59441,57930,58809,1.6891999999999998
17.02.2022,58810,60052,58452,58626,1.2289000000000003
18.02.2022,58620,59744,57793,58018,0.5204
19.02.2022,58018,58449,56452,57999,0.8559999999999998
20.02.2022,57997,59212,56806,58753,1.4736
21.02.2022,58756,59426,57354,58197,1.2556000000000005
22.02.2022,58197,58604,55435,56174,1.606
23.02.2022,56176,58108,55675,57627,0.9882
24.02.2022,57627,58840,57420,58280,1.1149
25.02.2022,58279,61127,57821,58532,0.7108000000000001
26.02.2022,58532,60620,58426,59623,0.8282999999999998
27.02.2022,59623,61209,59373,59951,1.5036
28.02.2022,59951,63704,59722,63152,1.6691999999999998
01.03.2022,63153,64849,61287,62337,1.8399
02.03.2022,62338,63605,62007,63359,1.4862
03.03.2022,63360,63779,60016,61960,1.9755
04.03.2022,61962,62521,59680,60824,0.7427
05.03.2022,60824,60969,52258,56215,1.6042999999999996
06.03.2022,56242,57554,54272,56161,1.866
07.03.2022,56161,57048,53380,56755,2.2547
08.03.2022,56745,57060,54297,54943,2.0802
09.03.2022,54954,55416,51448,51535,2.5184
10.03.2022,51529,52187,47502,50525,2.7094
11.03.2022,50527,51179,48734,50927,1.2007
12.03.2022,50927,51002,47958,48086,1.3075000000000003
13.03.2022,48094,54360,47058,53209,2.6865
14.03.2022,53209,55337,52623,55158,1.9969
15.03.2022,55158,56426,53857,54389,2.1017999999999994
16.03.2022,54402,55174,52360,52937,1.9883
17.03.2022,52939,57361,52795,56774,1.7721000000000002
18.03.2022,56779,58487,56687,57692,0.8307000000000001
19.03.2022,57688,57951,56065,56993,1.0261
20.03.2022,56993,58939,56235,56762,1.6864
21.03.2022,56764,57458,53229,54721,2.2675
22.03.2022,54721,57914,52952,56848,2.0705
23.03.2022,56849,58364,55279,55913,2.1008
24.03.2022,55913,58656,55288,57639,2.523
25.03.2022,57642,59481,56778,58964,1.0357
26.03.2022,58964,59216,56278,57893,1.1019
27.03.2022,57885,59534,53709,55264,2.8642
28.03.2022,55264,56891,54470,56859,2.783999999999999
29.03.2022,56859,57952,53527,54424,2.904
30.03.2022,54431,54752,45910,49260,3.0434999999999994
31.03.2022,49261,51518,48410,49145,2.7397
01.04.2022,49143,50664,46915,48197,1.3286
02.04.2022,48194,49729,43816,44053,1.8752
03.04.2022,44053,46591,42084,44766,3.1698
04.04.2022,44765,45798,42406,43239,3.3801
05.04.2022,43239,43537,29814,38296,3.1124
06.04.2022,38296,42478,34972,40026,3.3086
07.04.2022,40026,42217,35155,35210,3.4157999999999995
08.04.2022,35186,38808,33502,38034,2.0816
09.04.2022,38032,38352,31111,33645,3.0130000000000003
10.04.2022,33629,39885,33625,38977,3.2203999999999997
11.04.2022,38977,39794,36459,37604,3.3227
12.04.2022,37604,40829,37447,38723,2.8091
13.04.2022,38723,40349,37158,38445,2.3164
14.04.2022,38445,39148,35100,35170,2.779
15.04.2022,35173,37252,33618,34220,0.9552000000000002
16.04.2022,34215,36453,33403,36031,2.8021000000000003
17.04.2022,36031,37436,34154,36650,2.8735000000000004
18.04.2022,36650,37866,35687,36274,2.7385
19.04.2022,36272,38190,35900,37702,1.7743000000000002
20.04.2022,37702,39439,37160,38655,2.2897000000000003
21.04.2022,38656,39230,35553,37009,2.1261000000000005
22.04.2022,37009,37872,35283,35803,1.6625999999999996
23.04.2022,35803,36415,34813,35928,2.1865
24.04.2022,35924,36750,34018,34402,2.0377
25.04.2022,34403,34588,31016,33580,2.8425
26.04.2022,33580,36916,32382,36363,2.484
27.04.2022,36363,38376,35789,36441,2.6631
28.04.2022,36441,37616,35947,37112,3.0429000000000004
29.04.2022,37111,37440,34632,35968,1.6905
30.04.2022,35968,39324,34755,39234,2.2914000000000003
01.05.2022,39234,40984,38682,39797,2.6709
02.05.2022,39797,41264,39536,39905,2.9193000000000007
03.05.2022,39905,40444,38299,38480,2.5276000000000005
04.05.2022,38480,39507,37357,37701,2.2346000000000004
05.05.2022,37701,38164,35119,35456,2.1973
06.05.2022,35458,36396,34833,36074,1.2874
07.05.2022,36074,36116,33328,35781,1.7887
08.05.2022,35772,35846,31706,32540,2.1832000000000003
09.05.2022,32536,33265,28796,32858,2.5009999999999994
10.05.2022,32858,34786,31690,33013,2.0766
11.05.2022,33013,35243,32302,34812,1.6671000000000002
12.05.2022,34809,35460,31463,32181,1.9479
13.05.2022,32173,32637,30125,31260,1.6882999999999997
14.05.2022,31260,33515,30911,32589,2.4225
15.05.2022,32588,35253,32427,34638,1.9917
16.05.2022,34619,36563,34096,36126,1.8673000000000004
17.05.2022,36122,36277,34019,34537,1.2608
18.05.2022,34525,35165,32706,33373,1.3854999999999995
19.05.2022,33372,33925,32677,33092,1.1895000000000002
20.05.2022,33093,34882,33054,34684,0.5549000000000001
21.05.2022,34680,35634,34235,35501,0.4812999999999999
22.05.2022,35482,35903,33113,33811,1.2414000000000005
23.05.2022,33810,35059,33512,33908,1.3433
24.05.2022,33908,35011,33614,34497,1.5751
25.05.2022,34497,34501,32070,32771,1.4727
26.05.2022,32769,33654,32237,33474,1.2383000000000002
27.05.2022,33480,34216,32999,33288,0.4485
28.05.2022,33288,34052,33237,33808,0.4204
29.05.2022,33789,34622,32626,32806,0.8378000000000001
30.05.2022,32802,33292,32164,32461,0.8390000000000003
31.05.2022,32461,33062,31561,32762,0.9419
01.06.2022,32761,33142,31107,31707,0.8642000000000001
02.06.2022,31707,32210,31002,31786,0.965
03.06.2022,31786,31893,31134,31690,0.5069
04.06.2022,31691,32386,31087,31598,0.3965000000000001
05.06.2022,31597,31881,30420,30725,0.7826
06.06.2022,30724,31016,29268,29812,0.8447
07.06.2022,29816,32769,29462,31784,1.142
08.06.2022,31763,32556,31655,32201,1.0589000000000002
09.06.2022,32198,32862,31970,32449,1.2110999999999996
10.06.2022,32446,34468,32422,33888,0.4901
11.06.2022,33892,34782,33789,34436,0.5548000000000001
12.06.2022,34410,40491,34405,37691,2.7461
13.06.2022,37695,38734,36365,37995,2.598299999999999
14.06.2022,37995,40851,37926,39942,2.2622
15.06.2022,39933,40595,39249,39667,1.8566
16.06.2022,39675,41531,38308,40635,1.8036
17.06.2022,40640,42317,40626,41492,0.7837000000000001
18.06.2022,41492,42550,40607,41219,1.1193000000000004
19.06.2022,41194,41277,38655,38807,1.3301
20.06.2022,38806,39738,37610,38026,1.3604999999999998
21.06.2022,38025,39814,37490,39710,1.2574
22.06.2022,39707,41333,37307,40832,1.4281
23.06.2022,40915,43310,39860,42623,1.2781
24.06.2022,42563,44526,42501,43921,0.6330000000000001
25.06.2022,43932,45296,43266,43810,2.2164999999999995
26.06.2022,43810,46441,42791,45397,1.8406
27.06.2022,45532,46663,44619,45569,1.2785
28.06.2022,45576,46721,45204,46266,1.2327
29.06.2022,46288,46348,43765,44420,1.3006999999999995
30.06.2022,44474,47822,43849,47471,1.2326
01.07.2022,47607,48113,46038,46621,1.0085
02.07.2022,46621,47330,45496,46671,1.4193999999999998
03.07.2022,46671,48007,45639,46014,1.6437000000000002
04.07.2022,46010,47120,44500,44929,1.2361999999999995
05.07.2022,44937,45977,44184,44475,1.2647
06.07.2022,44476,46861,43918,46527,1.1307
07.07.2022,46528,49053,46318,48624,1.2214
08.07.2022,48626,49751,48257,48972,0.5035000000000001
09.07.2022,48973,49435,48061,48373,1.5513
10.07.2022,48373,50457,48231,49473,2.227
11.07.2022,49474,49823,47726,48275,1.5674
12.07.2022,48276,49111,47097,48635,1.2516
13.07.2022,48662,49312,46290,46961,1.2838
14.07.2022,46980,49122,46323,48874,2.7928
15.07.2022,48874,49266,48352,48707,0.7847000000000001
16.07.2022,48707,49607,47772,48877,0.9915
17.07.2022,48877,49346,47351,48584,1.9667
18.07.2022,48627,48631,46659,46938,1.2687
19.07.2022,46914,49075,46500,48205,1.2988
20.07.2022,48217,50332,48214,49491,1.408
21.07.2022,49491,50977,48320,50102,1.6396
22.07.2022,50097,50502,49380,50143,0.7459
23.07.2022,50151,51664,49463,51614,0.918
24.07.2022,51617,52169,50976,51866,1.8149000000000004
25.07.2022,51925,52884,42953,46756,1.7828000000000004
26.07.2022,46810,47291,44413,45988,2.1163000000000003
27.07.2022,45990,47348,45500,46198,1.3755000000000002
28.07.2022,46204,46989,44712,45032,1.1778999999999995
29.07.2022,45030,45943,44123,45273,0.8370000000000001
30.07.2022,45269,46209,44715,45055,0.8991000000000002
31.07.2022,45046,46800,43395,45122,2.5131
01.08.2022,45123,46908,44631,46758,2.3189
02.08.2022,46751,48382,46344,47869,2.4144
03.08.2022,47888,48434,46973,47075,2.3751
04.08.2022,47116,48104,46707,46938,1.971
05.08.2022,46936,48752,46752,47949,0.9607
06.08.2022,47945,48328,47071,47546,0.9302
07.08.2022,47545,47615,42500,43475,2.3526
08.08.2022,43476,43864,40159,40868,2.5673
09.08.2022,40902,43953,39559,43382,2.6627000000000005
10.08.2022,43354,44875,42982,44636,2.7336000000000005
11.08.2022,44641,45089,40706,42935,2.8348
12.08.2022,42932,43168,41657,42624,1.0639
13.08.2022,42624,43680,40765,43590,1.1771
14.08.2022,43600,44301,42561,42632,2.1657
15.08.2022,42632,43345,41061,41720,2.9350000000000005
16.08.2022,41720,42534,40723,41065,1.8983
17.08.2022,41065,44049,40907,43373,1.8623
18.08.2022,43374,48123,43233,48074,2.1278
19.08.2022,48075,48409,47403,47956,1.656
20.08.2022,47956,49145,47080,48407,2.4152
21.08.2022,48403,49430,46872,48935,2.2254
22.08.2022,48967,51716,48523,51407,2.2383
23.08.2022,51437,55374,50363,54872,2.2081
24.08.2022,54870,55692,53354,54120,2.128
25.08.2022,54120,56032,53575,53935,2.216
26.08.2022,53932,55404,53640,54605,1.6602
27.08.2022,54604,56422,54101,55363,2.7588000000000004
28.08.2022,55330,57763,54347,57284,1.7260999999999995
29.08.2022,57276,57594,53917,55306,2.0585
30.08.2022,55305,57425,54217,56919,1.9860000000000004
31.08.2022,56957,58452,56792,57377,1.8288
01.09.2022,57412,62800,56821,62457,2.1459
02.09.2022,62457,62478,60100,60952,1.9065
03.09.2022,60947,61374,58939,59356,2.5217
04.09.2022,59348,62620,59246,61305,1.6735000000000002
05.09.2022,61306,64286,61073,64048,1.9904
06.09.2022,64048,66924,63474,65927,1.8281
07.09.2022,65881,66586,62034,62603,2.4925999999999995
08.09.2022,62671,63672,59960,60661,2.1762
09.09.2022,60662,61662,59641,61061,1.7792999999999997
10.09.2022,61062,61428,59473,61096,2.1995
11.09.2022,61089,63644,60593,62491,1.1092
12.09.2022,62522,63223,61763,62030,1.7373999999999998
13.09.2022,62031,62031,58049,58865,2.0624
14.09.2022,58883,62399,57837,61331,2.1659
15.09.2022,61290,62902,60139,62341,2.1586000000000003
16.09.2022,62331,62445,60715,61629,1.4081
17.09.2022,61631,62352,59966,60909,2.4580999999999995
18.09.2022,60894,62423,59500,60630,1.5611
19.09.2022,60569,64231,60390,63062,1.9604
20.09.2022,63063,63493,60224,62669,1.8398
21.09.2022,62708,63179,60669,61282,1.5528000000000002
22.09.2022,61315,62562,60721,60917,1.5216
23.09.2022,60915,61525,60049,61137,1.2382
24.09.2022,61137,63045,61137,62799,1.6816999999999998
25.09.2022,62897,66501,62739,66063,1.1881000000000002
26.09.2022,66113,68480,66054,67688,1.5627000000000002
27.09.2022,67648,68933,62886,64204,1.7318000000000002
28.09.2022,63981,65534,63859,64989,1.4767
29.09.2022,64993,65407,62248,64046,1.6167
30.09.2022,64041,64896,63338,64293,1.3842
01.10.2022,64297,65254,63561,64255,1.7837
02.10.2022,64255,66297,63364,63820,1.1731
03.10.2022,63805,63970,58612,60399,1.9813
04.10.2022,60438,61105,58379,60040,2.1590000000000003
05.10.2022,60020,60911,56595,57528,2.3465000000000003
06.10.2022,57540,58342,55588,57804,1.968
07.10.2022,57802,59626,57370,59583,1.0677
08.10.2022,59585,59991,58492,59454,2.1301000000000005
09.10.2022,59469,59473,55600,56191,1.658
10.10.2022,56250,57819,55351,57643,2.1118
11.10.2022,57653,57693,55848,57262,1.6894
12.10.2022,57284,59382,56815,58782,1.4958
13.10.2022,58813,59293,53487,53963,1.9994
14.10.2022,53969,55245,53492,54538,1.6378999999999997
15.10.2022,54540,56350,53368,56251,2.0557000000000003
16.10.2022,56398,58866,56028,58222,1.2618
17.10.2022,58244,59177,55872,57058,1.9033
18.10.2022,57025,59046,56433,56954,2.048
19.10.2022,56968,57356,55793,56820,1.8858
20.10.2022,56815,57597,51718,53595,1.9826
21.10.2022,53594,53809,42387,48692,2.3497000000000003
22.10.2022,48692,49690,47781,49157,2.6749
23.10.2022,49177,50538,47183,50035,1.8971000000000005
24.10.2022,50131,51923,50065,50449,1.721
25.10.2022,50479,51186,48625,50550,1.5641000000000005
26.10.2022,50569,50791,47280,47938,1.8698
27.10.2022,47958,50047,47257,47891,2.0803000000000003
28.10.2022,47879,49223,46735,48747,1.4525999999999997
29.10.2022,48747,50729,48616,49898,1.7814
30.10.2022,49939,50357,45746,46756,1.9990000000000003
31.10.2022,46757,48613,46258,48234,1.8288
01.11.2022,48252,49440,46528,49118,1.8806
02.11.2022,49172,49392,47615,48052,1.4583
03.11.2022,48052,48104,45439,46812,1.5195999999999998
04.11.2022,46813,47298,45470,46916,0.9433
05.11.2022,46904,48245,46399,46681,1.0493
06.11.2022,46635,47499,45521,46941,1.6219
07.11.2022,46956,49279,46610,49040,1.3728000000000002
08.11.2022,49019,49520,48405,48994,1.3071
09.11.2022,49010,51333,48011,50778,1.2406999999999997
10.11.2022,50799,51792,50392,50844,1.2199
11.11.2022,50844,51089,50145,50931,0.5475
12.11.2022,50929,50983,49436,50762,0.9332
13.11.2022,50803,52013,50420,50920,1.2271999999999998
14.11.2022,50919,51181,47272,47511,1.6453000000000002
15.11.2022,47493,48090,46559,47173,1.4251
16.11.2022,47130,47848,45938,47235,1.1405999999999998
17.11.2022,47208,48512,46690,47429,1.0548
18.11.2022,46974,47876,46806,47267,0.1815
19.11.2022,47261,47919,46635,46967,0.8699
20.11.2022,46989,47519,45700,45942,1.2987
21.11.2022,45932,47482,45503,46173,1.3432999999999995
22.11.2022,46090,47001,43402,43548,1.7032
23.11.2022,43625,43722,42393,43067,1.7876
24.11.2022,43073,43181,40620,41819,2.0461
25.11.2022,41818,42159,40551,41735,1.1034999999999997
26.11.2022,41733,42725,41251,42259,1.2137
27.11.2022,42245,42434,39604,41664,1.4327
28.11.2022,41696,43054,41231,42620,1.3753000000000002
29.11.2022,42631,44253,42424,43728,1.5688
30.11.2022,43731,44382,42277,42766,1.63
01.12.2022,42762,43395,41732,43256,1.5375
02.12.2022,43256,43756,42536,43274,0.8581000000000001
03.12.2022,43274,43423,42560,42916,1.0581
04.12.2022,42926,43234,41565,41675,1.1709
05.12.2022,41652,42437,41247,42332,1.9039
06.12.2022,42339,42617,41107,41669,1.4985
07.12.2022,41674,43452,41270,41278,1.1407999999999998
08.12.2022,41170,41568,36133,36661,2.013100000000001
09.12.2022,36661,37149,33983,35395,1.4935
10.12.2022,35366,36103,34599,35322,0.4717
11.12.2022,35328,37491,32926,36780,1.4774
12.12.2022,36730,37551,35668,36515,1.6248
13.12.2022,36538,38858,36290,36291,2.0907999999999998
14.12.2022,36297,37140,35487,36144,1.7566
15.12.2022,36098,37944,35850,37765,1.7746000000000004
16.12.2022,37744,38678,37293,38330,0.9192
17.12.2022,38330,38365,37335,37717,1.9206
18.12.2022,37717,38687,36642,38382,1.2952
19.12.2022,38376,39215,38036,38755,1.6055000000000004
20.12.2022,38781,38847,36582,36876,1.2142000000000002
21.12.2022,37038,37238,36219,36907,1.2825
22.12.2022,36886,40847,36768,40587,1.5876
23.12.2022,40586,41905,40350,41635,0.7202000000000002
24.12.2022,41623,42143,41136,41635,0.3165
25.12.2022,41635,44456,41523,44040,1.4182
26.12.2022,44056,45431,42658,44169,1.5516
27.12.2022,44206,44780,43129,44461,1.4771
28.12.2022,44461,45791,43166,43697,1.3189999999999995
29.12.2022,43697,44156,42038,42546,1.3068000000000002
30.12.2022,42546,43063,41710,41845,0.3447999999999999
31.12.2022,41834,42759,41786,42269,0.3006999999999999
01.01.2023,42269,42893,41510,42189,0.9719
02.01.2023,42226,44529,42188,43964,1.0503000000000002
03.01.2023,43964,44714,43336,44032,0.9048
04.01.2023,44034,44137,40039,40641,1.1786
05.01.2023,40583,40992,39424,39951,0.9737
06.01.2023,39941,40436,39619,39990,0.3573
07.01.2023,39990,40198,38010,38220,0.2885
08.01.2023,38220,39437,36971,37014,1.1594
09.01.2023,36859,38331,36319,37846,1.3331
10.01.2023,37831,39280,37371,37479,0.8234000000000002
11.01.2023,37474,39640,34300,38359,2.5537999999999994
12.01.2023,38395,39718,37735,39011,1.1458000000000002
13.01.2023,39011,40235,38652,39416,0.88
14.01.2023,39415,39882,37000,37391,1.1197
15.01.2023,37391,41891,37328,41594,1.3178000000000003
16.01.2023,41627,44986,41586,43904,1.7192
17.01.2023,43904,45250,43306,44019,1.3598
18.01.2023,44087,44320,41794,42154,0.8873999999999999
19.01.2023,42154,42655,39036,39351,1.4062
20.01.2023,39352,39561,38556,39328,0.7847
21.01.2023,39322,39662,38089,39032,0.7381000000000002
22.01.2023,39032,39563,37119,37794,1.4659000000000002
23.01.2023,37759,39318,37758,38455,1.7467
24.01.2023,38465,42587,38449,41907,1.431
25.01.2023,41907,42089,38556,39275,1.2860999999999998
26.01.2023,39270,40205,38190,38801,1.6279999999999997
27.01.2023,38801,39402,38346,38636,1.7894
28.01.2023,38859,39254,38793,39108,0.2319
29.01.2023,38637,39280,37528,38760,1.3865999999999998
30.01.2023,38760,39861,38189,39393,1.0315
31.01.2023,39394,41643,38877,41202,1.5059000000000002
01.02.2023,41205,41431,40500,40665,0.9714999999999998
02.02.2023,40665,42347,40144,41708,1.0003000000000002
03.02.2023,41770,42402,41481,42161,0.9297
04.02.2023,42161,42396,40882,41245,1.2636
05.02.2023,41244,41505,40481,41080,0.9157999999999998
06.02.2023,41080,43270,40903,42588,1.2374000000000005
07.02.2023,42588,42904,41724,42391,0.896
08.02.2023,42391,44266,42244,43915,1.1681
09.02.2023,43915,45116,43560,44615,1.1886999999999996
10.02.2023,44615,44630,44049,44289,0.3606
11.02.2023,44307,46556,44307,46067,0.6198000000000001
12.02.2023,46072,48229,45806,47884,0.7525999999999999
13.02.2023,47883,48130,46887,47429,1.1323000000000003
14.02.2023,47402,47735,46541,47295,1.1381
15.02.2023,47295,47645,45478,45712,1.0647000000000002
16.02.2023,45703,46660,44196,46117,0.7854000000000001
17.02.2023,46263,47154,45601,46138,0.6289000000000001
18.02.2023,46138,46782,45516,46365,0.7631999999999998
19.02.2023,46365,47452,45109,46343,1.1312
20.02.2023,46276,47213,45496,45839,0.8515000000000001
21.02.2023,45839,46000,43222,43843,1.0460999999999998
22.02.2023,43805,43941,42719,43533,0.7673
23.02.2023,43533,43997,42403,42781,0.8587
24.02.2023,42608,42727,42052,42398,0.5795000000000001
25.02.2023,42398,43453,42380,43080,0.5028
26.02.2023,43051,43249,39526,39801,0.8208
27.02.2023,39810,40659,39244,39534,0.8334999999999998
28.02.2023,39534,41544,39461,41203,0.6538999999999999
01.03.2023,41202,41451,39535,39863,0.7681999999999999
02.03.2023,39831,40795,39725,40353,0.5994999999999999
03.03.2023,40341,40635,39971,40247,0.8927000000000004
04.03.2023,40223,40642,39848,40227,0.5625999999999999
05.03.2023,40207,40940,38515,40627,0.6975
06.03.2023,40616,41698,40540,41249,0.6776999999999999
07.03.2023,41236,42153,40872,41381,0.7662
08.03.2023,41370,42990,40508,40559,0.5423
09.03.2023,40522,40877,39147,39564,0.8012999999999998
10.03.2023,39560,39930,39231,39750,1.0946999999999998
11.03.2023,39750,39905,38994,39463,0.7129000000000003
12.03.2023,39456,40335,38177,40136,0.9882
13.03.2023,40109,40742,37696,38082,0.9189999999999998
14.03.2023,38031,39418,37694,39063,0.9955999999999998
15.03.2023,39042,40407,38848,39851,0.9304
16.03.2023,39787,39925,38141,38514,0.8112
17.03.2023,38514,38796,38196,38376,0.7015000000000002
18.03.2023,38376,38618,37380,38276,0.8339000000000002
19.03.2023,38250,39121,38081,38274,1.0625
20.03.2023,38249,38847,37488,37727,0.6193
21.03.2023,37725,39969,37564,39767,1.0456
22.03.2023,39737,39817,35549,36418,1.1818
23.03.2023,36360,36622,35248,36026,1.4957
24.03.2023,36013,36061,35640,35704,1.1817
